Registro,IdSub
1057304670080,97
1057304670080,382
1057304700011,367
1057304700036,367
1057304700052,367
1057304700117,367
1057304700125,367
1057304720010,689
1057304720053,689
1057304750017,103
1057304750033,103
1057304750051,103
1057304750076,103
1057304760012,1393
1057304760039,1393
1057304800014,106
1057304800022,106
1057304800030,106
1057304800049,106
1057304800057,106
1057304800065,106
1057304810011,26
1057304810028,26
1057304810036,26
1057304810044,26
1057304810060,26
1057304810079,26
1057304810087,26
1057304810095,26
1057304810109,26
1057304810192,26
1057304810281,26
1057304830010,1013
1057304830029,1013
1057304830045,1013
1057304870012,445
1057304870020,445
1057304870039,445
1057304870047,445
1057304870055,445
1057304880093,348
1057304880107,348
1057304880115,348
1057304910081,393
1057304910091,393
1057304910138,393
1057304910146,393
1057304910162,393
1057304920011,396
1057304920028,396
1057304930058,275
1057304930058,778
1057304940010,5
1057304940037,5
1057304950059,1394
1057304950067,1394
1057304950075,1394
1057305000011,33
1057305010017,33
1057305020012,97
1057305020020,97
1057305020039,97
1057305020063,97
1057305030018,275
1057305030018,778
1057305030042,275
1057305030042,778
1057305030050,275
1057305030050,778
1057305050019,387
1057305050051,387
1057305050078,387
1057305050116,387
1057305050132,387
1057305050140,387
1057305060014,368
1057305060030,368
1057305060049,368
1057305080015,400
1057305090010,44
1057305090010,72
1057305090029,44
1057305090029,72
1057305100113,340
1057305120017,44
1057305120017,72
1057305120025,44
1057305120025,72
1057305130012,107
1057305130063,107
1057305130111,107
1057305130160,107
1057305140018,361
1057305140018,10
1057305140042,361
1057305140042,10
1057305140050,361
1057305140050,10
1057305140085,361
1057305140085,10
1057305140093,361
1057305140093,10
1057305140123,361
1057305140123,10
1057305150021,406
1057305150031,406
1057305150048,406
1057305150080,406
1057305160019,378
1057305160027,378
1057305180011,1092
1057305180028,1092
1057305180052,1092
1057305190090,340
1057305210032,395
1057305220038,395
1057305230017,1186
1057305230025,1186
1057305240012,807
1057305240020,807
1057305240039,807
1057305250026,737
1057305250034,737
1057305260013,406
1057305270035,29
1057305270035,30
1057305290036,456
1057305290044,456
1057305300015,1395
1057305300023,1395
1057305300041,1395
1057305300058,1395
1057305300236,1395
1057305300244,1395
1057305310010,390
1057305310037,390
1057305310045,390
1057305310118,390
1057305310134,390
1057305310142,390
1057305320016,112
1057305330143,57
1057305340017,8
1057305340025,8
1057305340033,8
1057305350012,300
1057305350012,136
1057305350039,300
1057305350039,136
1057305360018,136
1057305360018,299
1057305370021,375
1057305380027,1396
1057305380035,1396
1057305380061,1396
1057305380078,1396
1057305390022,339
1057305390030,339
1057305390073,339
1057305390081,339
1057305390121,339
1057305400011,324
1057305400036,324
1057305400060,324
1057305410031,420
1057305410058,420
1057305420010,1032
1057305420037,1032
1057305430016,66
1057305430024,66
1057305440089,1015
1057305440097,1015
1057305450033,300
1057305450051,300
1057305450076,300
1057305460012,1397
1057305460020,1397
1057305470018,333
1057305470026,333
1057305480013,300
1057305490019,54
1057305490043,54
1057305500022,275
1057305500030,275
1057305500049,275
1057305500073,275
1057305500081,275
1057305500091,275
1057305510036,279
1057305510109,279
1057305510176,279
1057305520023,324
1057305520023,325
1057305520058,324
1057305520058,325
1057305530010,63
1057305530037,63
1057305530045,63
1057305530061,63
1057305540040,778
1057305550011,485
1057305550021,485
1057305560033,395
1057305570020,1398
1057305580018,137
1057305590021,1398
1057305590064,1398
1057305600027,405
1057305600043,405
1057305610014,404
1057305610022,404
1057305610030,404
1057305620011,552
1057305620044,552
1057305620079,552
1057305620087,552
1057305630015,54
1057305630023,54
1057305640010,304
1057305640037,304
1057305640053,304
1057305640071,304
1057305640096,304
1057305640118,304
1057305640134,304
1057305650016,48
1057305660062,277
1057305660062,377
1057305660070,486
1057305660070,277
1057305660089,486
1057305660089,277
1057305660119,486
1057305660119,277
1057305660127,486
1057305660127,277
1057305660135,277
1057305660135,377
1057305660143,277
1057305660143,377
1057305660178,277
1057305660178,377
1057305660186,277
1057305660186,377
1057305670017,1399
1057305670033,1399
1057305680039,395
1057305690018,324
1057305690018,325
1057305690026,324
1057305690026,325
1057305690034,324
1057305690034,325
1057305690069,324
1057305690069,325
1057305690077,324
1057305690077,325
1057305690085,324
1057305690085,325
1057305690093,324
1057305690093,325
1057305690107,324
1057305690107,325
1057305690115,324
1057305690115,325
1057305700013,97
1057305700021,97
1057305710019,127
1057305720022,323
1057305720049,323
1057305720081,323
1057305720103,323
1057305730011,245
1057305740015,660
1057305740023,660
1057305750029,324
1057305750029,62
1057305750045,324
1057305750045,62
1057305750053,324
1057305750053,62
1057305750061,324
1057305750061,62
1057305760016,1400
1057305770021,8
1057305770021,62
1057305770046,8
1057305770046,62
1057305770070,8
1057305770070,62
1057305770089,8
1057305770089,62
1057305770097,8
1057305770097,62
1057305770119,8
1057305770119,62
1057305780017,16
1057305790012,571
1057305790047,571
1057305800018,48
1057305800034,48
1057305810013,797
1057305810021,797
1057305810056,797
1057305810064,797
1057305820019,970
1057305830014,8
1057305830022,8
1057305830030,8
1057305830049,8
1057305830073,8
1057305830081,8
1057305840028,62
1057305840044,62
1057305840060,62
1057305840079,62
1057305840095,62
1057305840117,62
1057305840125,62
1057305840133,62
1057305840141,62
1057305840168,62
1057305850023,91
1057305850031,91
1057305860029,18
1057305860029,62
1057305860053,18
1057305860053,62
1057305860088,18
1057305860088,62
1057305860134,18
1057305860134,62
1057305860142,18
1057305860142,62
1057305860150,18
1057305860150,62
1057305870016,66
1057305870024,66
1057305870032,66
1057305870040,66
1057305880011,63
1057305880038,63
1057305880046,63
1057305880062,63
1057305880070,63
1057305880089,63
1057305890017,753
1057305890033,753
1057305900047,277
1057305900055,277
1057305900063,277
1057305900101,277
1057305900111,277
1057305900128,277
1057305900136,277
1057305900144,277
1057305900152,277
1057305900160,277
1057305900179,277
1057305900187,277
1057305900195,277
1057305900209,277
1057305900217,277
1057305900225,277
1057305910018,137
1057305920013,324
1057305920021,324
1057305920031,324
1057305920145,324
1057305920161,324
1057305920188,324
1057305930019,304
1057305930027,304
1057305930035,304
1057305930086,304
1057305930108,304
1057305940014,58
1057305940022,58
1057305940030,58
1057305940049,58
1057305940057,58
1057305940065,58
1057305940073,58
1057305940081,58
1057305950028,1401
1057305950060,1401
1057305950079,1401
1057305950109,1401
1057305950141,1401
1057305960015,304
1057305960031,304
1057305960041,304
1057305960058,304
1057305970010,62
1057305970037,62
1057305970053,62
1057305970061,62
1057305970071,62
1057305970088,62
1057305980075,64
1057305980083,64
1057305980113,64
1057305980121,64
1057305990011,339
1057305990021,339
1057305990038,339
1057305990046,339
1057305990054,339
1057305990089,339
1057305990100,339
1057305990119,339
1057305990127,339
1057306000015,281
1057306010029,449
1057306010053,449
1057306020024,445
1057306030021,103
1057306030038,103
1057306030070,103
1057306040025,320
1057306040051,320
1057306050020,245
1057306050063,245
1057306060131,393
1057306060141,393
1057306060166,393
1057306070031,394
1057306080019,1023
1057306080027,1023
1057306080035,1023
1057306080043,1023
1057306090014,308
1057306090022,308
1057306090030,308
1057306090049,308
1057306100036,95
1057306100060,95
1057306100079,95
1057306100095,95
1057306100222,95
1057306110015,370
1057306110023,370
1057306110066,370
1057306110104,370
1057306120037,1393
1057306140011,530
1057306150017,829
1057306150025,829
1057306160020,29
1057306160039,29
1057306180056,689
1057306190027,737
1057306190035,737
1057306200049,29
1057306210036,9
1057306210060,9
1057306210079,9
1057306220015,967
1057306220023,967
1057306220031,967
1057306230045,104
1057306230088,104
1057306230101,104
1057306230126,104
1057306240032,603
1057306250011,603
1057306260017,460
1057306270012,328
1057306270047,328
1057306270071,328
1057306280026,1034
1057306290013,128
1057306290031,128
1057306300051,373
1057306300094,373
1057306300132,373
1057306310014,33
1057306320011,602
1057306330015,1071
1057306350016,404
1057306350024,404
1057306360011,808
1057306360011,1402
1057306360021,808
1057306360021,1402
1057306370017,1038
1057306380012,13
1057306390018,514
1057306400031,1034
1057306410019,416
1057306420030,353
1057306420081,353
1057306420138,353
1057306430036,387
1057306430052,387
1057306430095,387
1057306430117,387
1057306440015,435
1057306440015,484
1057306460040,685
1057306460059,685
1057306460105,685
1057306460113,685
1057306470021,361
1057306470046,361
1057306470062,361
1057306480041,172
1057306480084,172
1057306490012,95
1057306500018,128
1057306510021,127
1057306510031,127
1057306530014,309
1057306530022,309
1057306550023,298
1057306560037,1172
1057306560045,1172
1057306560088,1172
1057306560096,1172
1057306570016,130
1057306570032,130
1057306580011,5
1057306590025,408
1057306600047,361
1057306600047,10
1057306600081,361
1057306600081,10
1057306600128,361
1057306600128,10
1057306610018,458
1057306610026,458
1057306610034,458
1057306610042,458
1057306610050,458
1057306610077,458
1057306620013,400
1057306630019,378
1057306630027,378
1057306640014,33
1057306650095,340
1057306670010,367
1057306670037,367
1057306670053,367
1057306670126,367
1057306680016,382
1057306680024,382
1057306680059,382
1057306680067,382
1057306690038,793
1057306690062,793
1057306700017,50
1057306700025,50
1057306710012,406
1057306720018,10
1057306720018,18
1057306720026,10
1057306720026,18
1057306730021,106
1057306730056,106
1057306740019,1051
1057306750022,389
1057306760028,1403
1057306770031,353
1057306770074,353
1057306770112,353
1057306780061,8
1057306780061,10
1057306780071,8
1057306780071,10
1057306790024,18
1057306790075,18
1057306790131,18
1057306790148,18
1057306790156,18
1057306800038,346
1057306800054,346
1057306820012,8
1057306820012,10
1057306820020,8
1057306820020,10
1057306820039,8
1057306820039,10
1057306820047,8
1057306820047,10
1057306820063,8
1057306820063,10
1057306820071,8
1057306820071,10
1057306830018,312
1057306830018,128
1057306830018,310
1057306830026,312
1057306830026,128
1057306830026,310
1057306830034,312
1057306830034,128
1057306830034,310
1057306830042,312
1057306830042,128
1057306830042,310
1057306840013,240
1057306860049,96
1057306860121,96
1057306860197,96
1057306870011,13
1057306880066,107
1057306880112,107
1057306880163,107
1057306890096,348
1057306890101,348
1057306890118,348
1057306900024,57
1057306900024,127
1057306900032,57
1057306900032,127
1057306910021,321
1057306910021,322
1057306920051,1092
1057306930012,1404
1057306950031,423
1057306950031,252
1057306950031,424
1057306950031,425
1057306960035,625
1057306960035,465
1057306960051,625
1057306960051,465
1057306970111,340
1057306980011,484
1057306990015,18
1057306990031,18
1057306990058,18
1057307000019,1054
1057307010014,1405
1057307010022,1405
1057307010049,1405
1057307020011,31
1057307020028,31
1057307050016,603
1057307050016,30
1057307060021,314
1057307060038,314
1057307070017,40
1057307070033,40
1057307070041,40
1057307070051,40
1057307070092,40
1057307070106,40
1057307070114,40
1057307070122,40
1057307080020,793
1057307080039,793
1057307080047,793
1057307080055,793
1057307080063,793
1057307090018,1020
1057307090026,1020
1057307100021,1046
1057307110027,1177
1057307110043,1177
1057307130011,10
1057307130011,18
1057307130028,10
1057307130028,18
1057307130044,10
1057307130044,18
1057307150029,127
1057307150029,447
1057307150029,996
1057307150053,127
1057307150053,447
1057307150053,996
1057307160059,421
1057307170021,552
1057307180017,346
1057307180017,129
1057307180025,346
1057307180025,129
1057307190012,104
1057307190012,21
1057307190020,104
1057307190020,21
1057307190047,104
1057307190047,21
1057307190055,104
1057307190055,21
1057307200026,314
1057307200034,314
1057307200069,314
1057307210013,34
1057307210021,34
1057307220027,1097
1057307220035,1097
1057307230022,347
1057307240011,458
1057307240036,458
1057307250015,34
1057307250023,34
1057307260010,387
1057307260053,387
1057307260071,387
1057307260118,387
1057307280021,127
1057307290017,1097
1057307290025,1097
1057307290033,1097
1057307300020,1398
1057307300063,1398
1057307310026,361
1057307310026,62
1057307310042,361
1057307310042,62
1057307310069,361
1057307310069,62
1057307310085,361
1057307310085,62
1057307310107,361
1057307310107,62
1057307340014,49
1057307340014,44
1057307340022,49
1057307340022,44
1057307340030,49
1057307340030,44
1057307340049,49
1057307340049,44
1057307340081,49
1057307340081,44
1057307340103,49
1057307340103,44
1057307350011,26
1057307350028,26
1057307350036,26
1057307350044,26
1057307350060,26
1057307350087,26
1057307350095,26
1057307350109,26
1057307350117,26
1057307350176,26
1057307350206,26
1057307370010,361
1057307370010,62
1057307370029,361
1057307370029,62
1057307370037,361
1057307370037,62
1057307370045,361
1057307370045,62
1057307370053,361
1057307370053,62
1057307370061,361
1057307370061,62
1057307370071,361
1057307370071,62
1057307370088,361
1057307370088,62
1057307370096,361
1057307370096,62
1057307370101,361
1057307370101,62
1057307380024,104
1057307380040,104
1057307380067,104
1057307380083,104
1057307380091,104
1057307380105,104
1057307380113,104
1057307380121,104
1057307490016,681
1057307490024,681
1057307500011,1078
1057307500021,1078
1057307500038,1078
1057307530018,402
1057307540013,1078
1057307540021,1078
1057307540031,1078
1057307550019,402
1057307560014,388
1057307560022,388
1057307570052,58
1057307570060,58
1057307570079,58
1057307570087,58
1057307580074,1086
1057307580082,1086
1057307590053,1086
1057307590071,1086
1057307590088,1086
1057307610011,49
1057307610011,44
1057307610089,49
1057307610089,44
1057307620041,1040
1057307630012,34
1057307630012,44
1057307630039,34
1057307630039,44
1057307640018,344
1057307640026,344
1057307640034,344
1057307640042,344
1057307640050,344
1057307640069,344
1057307640077,344
1057307640085,344
1057307640093,344
1057307640107,344
1057307640123,344
1057307640131,344
1057307640141,344
1057307640158,344
1057307640166,344
1057307660019,5
1057307660035,5
1057307670014,285
1057307670014,44
1057307670030,285
1057307670030,44
1057307680011,285
1057307680011,44
1057307680036,285
1057307680036,44
1057307690015,73
1057307710016,517
1057307710040,517
1057307710075,517
1057307720011,34
1057307720011,44
1057307720038,34
1057307720038,44
1057307730017,5
1057307730025,5
1057307740012,73
1057307800015,517
1057307800031,517
1057307800041,517
1057307800066,517
1057307800074,517
1057307800090,517
1057307810010,445
1057307810029,445
1057307810037,445
1057307810045,445
1057307810053,445
1057307850039,433
1057307850071,433
1057307850128,433
1057307860026,433
1057307860034,433
1057307860069,433
1057307860077,433
1057307860115,433
1057307860123,433
1057307890014,1078
1057307890022,1078
1057307890030,1078
1057307890049,1078
1057307900011,436
1057307910015,16
1057307920045,95
1057307920061,95
1057307920071,95
1057307920169,95
1057307920193,95
1057307920241,95
1057307930024,8
1057307930032,8
1057307930040,8
1057307940011,421
1057307940021,421
1057307940038,421
1057307960081,393
1057307960136,393
1057307960144,393
1057307960160,393
1057500070015,1406
1057500080010,1322
1057500080029,1322
1057500080037,1322
1057500080045,1322
1057500080061,1322
1057500400041,1265
1057500440017,1407
1057500440017,313
1057500520029,684
1057500610133,1408
1057500610133,978
1057501070019,242
1057501090011,259
1057501130021,1
1057501130021,310
1057501140025,419
1057501150020,312
1057501150020,128
1057501150020,310
1057501160018,532
1057501170021,312
1057501190014,261
1057501190014,310
1057501220029,423
1057501220029,252
1057501220029,424
1057501220029,425
1057701410018,1017
1057701410018,1276
1057701410018,1409
1057701990014,1119
1057702010013,967
1057702010013,1006
1058300030050,1139
1058301020016,1410
1058301020016,1202
1058301020016,312
1058301970073,467
1058301970081,467
1058301970103,467
1058302200018,1316
1058302200034,1316
1058302340014,467
1058302340022,467
1058302340030,467
1058302390011,18
1058302390046,18
1058302390062,18
1058302390089,18
1058302390127,18
1058302790011,57
1058302810010,22
1058302810071,22
1058302850012,326
1058302850063,326
1058302850071,326
1058302850111,326
1058302860026,172
1058302890057,172
1058302900011,336
1058302900011,864
1058302920010,312
1058302920010,128
1058302920010,310
1058302950017,55
1058302950025,55
1058303090054,454
1058303090089,454
1058303120018,324
1058303120018,325
1058303120026,324
1058303120026,325
1058303130021,1005
1058303130031,1005
1058303130064,1005
1058303130072,1005
1058303140019,603
1058303140019,30
1058303150030,308
1058303150049,308
1058303270036,1093
1058303310054,324
1058303340018,1036
1058303340026,1036
1058303380011,1038
1058303430017,1034
1058303480014,1043
1058303480022,1043
1058303480030,1043
1058303480049,1043
1058303480065,1043
1058303480081,1043
1058303480091,1043
1058303530011,733
1058303540051,461
1058303590014,425
1058303600011,1027
1058303600079,1027
1058303600087,1027
1058303620029,1168
1058303630067,518
1058303630075,518
1058303630083,518
1058303640100,322
1058303670034,1040
1058303730029,252
1058303730029,310
1058303750021,252
1058303750021,310
1058303760076,281
1058303800061,281
1058303800078,281
1058303800086,281
1058303820011,1019
1058303820028,1019
1058303880012,57
1058303930011,330
1058303970021,684
1058304020025,684
1058304070022,330
1058304070022,312
1058304070022,331
1058304070022,332
1058304130017,1040
1058304160013,1039
1058304170061,303
1058304170213,303
1058304170353,303
1058304210029,1046
1058304290022,329
1058304320037,460
1058304320185,460
1058304350041,50
1058304580012,395
1058304610035,423
1058304610035,252
1058304610035,424
1058304610035,425
1058304630036,423
1058304630036,252
1058304630036,424
1058304630036,425
1058304660016,133
1058304680025,331
1058304730014,321
1058304730014,322
1058304730049,321
1058304730049,322
1058304740028,603
1058304810042,1019
1058304810042,998
1058304840022,33
1058304850028,33
1058304860066,127
1058304870061,127
1058304880180,127
1058304880245,127
1058304890011,284
1058304890021,284
1058304920042,1020
1058304930013,314
1058304970031,284
1058304980071,1047
1058305040021,1094
1058305040046,1094
1058305180141,281
1058305190013,1019
1058305200019,336
1058305200027,336
1058305210049,737
1058305240029,1023
1058305320014,339
1058305410031,311
1058305420027,309
1058305430030,322
1058305440011,998
1058305630021,407
1058305650022,1
1058305650022,310
1058305690016,127
1058305690016,447
1058305800032,321
1058305830039,1050
1058305850013,1040
1058305850048,1040
1058305870030,753
1058306020022,753
1058306190017,1054
1058306200020,571
1058306270029,571
1058306290038,632
1058306290038,746
1058306290038,978
1058306300017,632
1058306300017,746
1058306300017,978
1058306300025,632
1058306300025,746
1058306300025,978
1058306300033,632
1058306300033,746
1058306300033,978
1058306300051,632
1058306300051,746
1058306300051,978
1058306320018,571
1058306340043,978
1058306340086,978
1058306370031,1056
1058306380010,1055
1058306420020,391
1058306430026,975
1058306540042,994
1058306550080,61
1058306560019,571
1058306600142,404
1058306610040,460
1058306630246,9
1058306770013,407
1058306780043,1411
1058306810041,50
1058306890019,1243
1058306890027,1243
1058306900022,358
1058306900081,358
1058306900146,358
1058306900200,358
1058306960033,357
1058306970047,391
1058307040035,392
1058307110033,55
1058307110041,55
1058307120012,1366
1058307120039,1366
1058307180023,346
1058307270065,1060
1058307330017,1061
1058307360031,240
1058307390052,516
1058307420040,311
1058307420083,311
1058307440068,374
1058307460131,405
1058307490022,361
1058307490022,10
1058307490103,361
1058307490103,10
1058307490146,361
1058307490146,10
1058307550033,444
1058307550092,444
1058307560039,1067
1058307560055,1067
1058307600014,373
1058307600091,373
1058307600170,373
1058307630029,1089
1058307660025,106
1058307660076,106
1058307710022,361
1058307710022,62
1058307710073,361
1058307710073,62
1058307710081,361
1058307710081,62
1058307710121,361
1058307710121,62
1058307710170,361
1058307710170,62
1058307730023,10
1058307730023,106
1058307730074,10
1058307730074,106
1058307850010,21
1058307850029,21
1058307850037,21
1058307850045,21
1058307850053,21
1058307880041,367
1058307880076,367
1058307880084,367
1058307880092,367
1058307900018,44
1058307900018,72
1058307900026,44
1058307900026,72
1058307900042,44
1058307900042,72
1058307900050,44
1058307900050,72
1058307900069,44
1058307900069,72
1058307920043,1051
1058307940011,44
1058307940011,72
1058307940028,44
1058307960029,13
1058307970040,95
1058307970059,95
1058307970113,95
1058307970172,95
1058307980046,340
1058307990017,313
1058307990041,313
1058308010059,325
1058308020127,324
1058308020161,324
1058308020208,324
1058308050026,13
1058308070043,304
1058308070051,304
1058308070108,304
1058308070132,304
1058308080014,410
1058308080030,410
1058308090052,25
1058308090087,25
1058308110010,1037
1058308120016,396
1058308120024,396
1058308120032,396
1058308120040,396
1058308130021,44
1058308140041,9
1058308140041,21
1058308140122,9
1058308140122,21
1058308140203,9
1058308140203,21
1058308160034,104
1058308160093,104
1058308180078,278
1058308190030,348
1058308190057,348
1058308190065,348
1058308190073,348
1058308190081,348
1058308190121,348
1058308200036,29
1058308200060,29
1058308200079,29
1058308200095,29
1058308200168,29
1058308200176,29
1058308220029,1078
1058308220037,1078
1058308230016,1039
1058308240038,347
1058308240054,347
1058308250033,347
1058308250051,347
1058308260020,370
1058308260047,370
1058308260098,370
1058308260144,370
1058308270247,135
1058308270301,135
1058308270360,135
1058308280080,8
1058308280201,8
1058308290027,12
1058308300030,333
1058308310011,333
1058308310036,333
1058308320041,602
1058308350038,10
1058308360017,329
1058308360025,329
1058308360041,329
1058308370047,23
1058308370047,10
1058308380034,1023
1058308380042,1023
1058308390013,31
1058308390031,31
1058308400027,1041
1058308410022,58
1058308410030,58
1058308410073,58
1058308410081,58
1058308410121,58
1058308410138,58
1058308410170,58
1058308410189,58
1058308420079,361
1058308420125,361
1058308420176,361
1058308430031,390
1058308430074,390
1058308430090,1069
1058308430104,1069
1058308430112,1069
1058308430147,1069
1058308430155,1069
1058308430163,1069
1058308440037,444
1058308440096,444
1058308460021,245
1058308460062,245
1058308470017,515
1058308470051,515
1058308480020,390
1058308480039,390
1058308480063,390
1058308480071,390
1058308500031,29
1058308500064,29
1058308500072,29
1058308500099,29
1058308500161,29
1058308500171,29
1058308510027,1062
1058308510035,1062
1058308510043,1062
1058308510051,1062
1058308520014,484
1058308530036,19
1058308530036,16
1058308540015,279
1058308540023,279
1058308540041,279
1058308540058,279
1058308540074,279
1058308540082,279
1058308540104,279
1058308540112,279
1058308550045,371
1058308560024,136
1058308560024,137
1058308570021,47
1058308610031,16
1058308620019,1412
1058308620027,1062
1058308620035,1062
1058308620043,1062
1058308620051,1062
1058308640028,358
1058308640087,358
1058308640141,358
1058308640206,358
1058308650015,334
1058308650015,335
1058308670024,536
1058308680011,1022
1058308680021,1022
1058308690033,245
1058308700020,821
1058308700055,821
1058308700063,821
1058308710018,803
1058308720021,821
1058308720031,821
1058308720056,821
1058308720064,821
1058308730027,829
1058308730027,994
1058308740022,660
1058308750011,240
1058308760041,19
1058308770029,811
1058308770029,435
1058308780059,892
1058308790011,435
1058308790021,435
1058308790038,435
1058308790046,435
1058308800025,300
1058308800033,300
1058308810111,387
1058308810251,387
1058308830021,1035
1058308850049,130
1058308860028,300
1058308860028,136
1058308860036,300
1058308860036,136
1058308860044,136
1058308860044,299
1058308870058,8
1058308870058,10
1058308870120,8
1058308870120,10
1058308880010,1036
1058308880061,1036
1058308890016,127
1058308890024,127
1058308890040,127
1058308900038,299
1058308910017,137
1058308920012,128
1058308930018,284
1058308940013,1031
1058308950027,300
1058308960057,532
1058308970028,275
1058308970036,275
1058308970087,275
1058308970095,275
1058308970141,1413
1058308970151,275
1058308980031,127
1058308980031,341
1058308980058,127
1058308980058,341
1058308980082,127
1058308980082,341
1058309000065,127
1058309000065,1052
1058309010044,978
1058309010087,978
1058309070012,1026
1058309070039,1026
1058309080018,1079
1058309080026,1079
1058309080034,1079
1058309080042,1079
1058309080050,1079
1058309080069,1079
1058309080077,1079
1058309090056,320
1058309090102,320
1058309090171,320
1058309100019,378
1058309110014,1058
1058309110022,1058
1058309120036,10
1058309120036,1068
1058309120109,10
1058309120109,1068
1058309120176,10
1058309120176,1068
1058309140029,361
1058309140029,10
1058309140061,361
1058309140061,10
1058309140101,361
1058309140101,10
1058309140142,361
1058309140142,10
1058309140185,361
1058309140185,10
1058309160011,99
1058309160021,99
1058309160038,99
1058309160046,99
1058309180039,713
1058309180047,713
1058309190085,9
1058309190131,9
1058309190158,9
1058309190182,9
1058309220081,408
1058309220091,408
1058309240031,408
1058309240082,408
1058309250029,298
1058309290020,346
1058309300018,298
1058309300026,298
1058309300034,298
1058309300042,298
1058309300050,298
1058309310013,433
1058309310021,433
1058309310031,433
1058309310064,433
1058309310072,433
1058309310080,433
1058309310110,433
1058309310129,433
1058309310137,433
1058309310161,433
1058309310171,433
1058309310188,433
1058309310196,433
1058309340011,99
1058309340028,99
1058309340036,99
1058309340044,99
1058309350015,1086
1058309350023,1086
1058309350031,1086
1058309350041,1086
1058309350058,1086
1058309350066,1086
1058309350074,1086
1058309370016,379
1058309370024,379
1058309370032,379
1058309380011,67
1058309380021,67
1058309380038,67
1058309380046,67
1058309380054,67
1058309400012,681
1058309400047,681
1058309410018,618
1058309410026,618
1058309410034,618
1058309410069,618
1058309410077,618
1058309410085,618
1058309420013,314
1058309420021,314
1058309420031,314
1058309430019,1024
1058309430027,1024
1058309430035,1024
1058309430043,1024
1058309440014,455
1058309440022,455
1058309440030,455
1058309450011,8
1058309450011,62
1058309450028,8
1058309450028,62
1058309450036,8
1058309450036,62
1058309450044,8
1058309450044,62
1058309450087,8
1058309450087,62
1058309450095,8
1058309450095,62
1058309450109,8
1058309450109,62
1058309450117,8
1058309450117,62
1058309450151,8
1058309450151,62
1058309450168,8
1058309450168,62
1058309450176,8
1058309450176,62
1058309450184,8
1058309450184,62
1058309460015,25
1058309460023,25
1058309460031,25
1058309460041,25
1058309460082,25
1058309460090,25
1058309460104,25
1058309460112,25
1058309460155,25
1058309460163,25
1058309460171,25
1058309460181,25
1058309470010,134
1058309470029,134
1058309480016,288
1058309480024,288
1058309480032,288
1058309480040,288
1058309480059,288
1058309480067,288
1058309490011,445
1058309490021,445
1058309490038,445
1058309490046,445
1058309500017,62
1058309500025,62
1058309500033,62
1058309500041,62
1058309510012,331
1058309510012,2
1058309520018,625
1058309520018,465
1058309530013,359
1058309530021,359
1058309530031,359
1058309540019,1090
1058309540027,1090
1058309540035,1090
1058309550014,1092
1058309550022,1092
1058309550030,1092
1058309550049,1092
1058309550065,1092
1058309550073,1092
1058309550081,1092
1058309550091,1092
1058309560011,128
1058309560036,128
1058309570015,34
1058309570023,34
1058309570031,34
1058309580010,416
1058309580029,416
1058309580037,416
1058309580045,416
1058309590016,445
1058309590024,445
1058309590032,445
1058309590040,445
1058309600011,770
1058309600021,770
1058309600038,770
1058309600046,770
1058309610017,40
1058309610025,40
1058309610033,40
1058309610041,40
1058309610051,40
1058309620012,746
1058309620020,746
1058309620039,746
1058309630018,96
1058309630026,96
1058309630034,96
1058309630042,96
1058309630069,96
1058309630077,96
1058309630085,96
1058309630093,96
1058309630115,96
1058309630123,96
1058309630131,96
1058309630141,96
1058309640013,395
1058309640021,395
1058309640031,395
1058309640048,395
1058309640056,395
1058309640064,395
1058309650019,353
1058309650027,353
1058309650035,353
1058309650043,353
1058309650051,353
1058309650061,353
1058309650086,353
1058309650094,353
1058309650108,353
1058309650116,353
1058309650132,353
1058309650140,353
1058309650159,353
1058309650167,353
1058309650183,353
1058309650221,353
1058309650231,353
1058309650248,353
1058309660014,328
1058309660022,328
1058309660030,328
1058309660057,328
1058309660065,328
1058309660073,328
1058309660081,328
1058309660138,328
1058309660146,328
1058309660154,328
1058309660162,328
1058309670011,328
1058309670028,328
1058309670036,328
1058309670052,328
1058309670060,328
1058309670079,328
1058309670087,328
1058309670133,328
1058309670141,328
1058309670151,328
1058309670168,328
1058309680015,101
1058309680023,101
1058309680031,101
1058309680041,101
1058309680058,101
1058309680082,101
1058309680090,101
1058309680104,101
1058309680112,101
1058309680120,101
1058309680155,101
1058309680163,101
1058309680171,101
1058309680181,101
1058309680211,101
1058309690010,1015
1058309690037,1015
1058309690045,1015
1058309690053,1015
1058309690071,1015
1058309690185,1015
1058309690193,1015
1058309690207,1015
1058309690215,1015
1058309690223,1015
1058309690231,1015
1058309690241,1015
1058309700016,1097
1058309700024,1097
1058309700032,1097
1058309700040,1097
1058309700059,1097
1058309700067,1097
1058309700075,1097
1058309700083,1097
1058309710011,967
1058309710021,967
1058309710062,967
1058309710070,967
1058309710089,967
1058309720017,172
1058309720025,172
1058309720033,172
1058309720041,172
1058309720051,172
1058309720068,172
1058309720076,172
1058309720084,172
1058309720092,172
1058309720106,172
1058309720114,172
1058309720122,172
1058309730012,103
1058309730020,103
1058309730039,103
1058309730047,103
1058309730055,103
1058309730063,103
1058309730071,103
1058309730081,103
1058309730098,103
1058309730101,103
1058309730111,103
1058309730128,103
1058309730136,103
1058309730144,103
1058309740018,101
1058309740026,101
1058309740034,101
1058309740042,101
1058309740085,101
1058309740093,101
1058309740107,101
1058309740115,101
1058309740158,101
