Registro,Nome,Apresentacao,TipoDeProduto,RegimeDePreco,RestricaoHospitalar,Comercializacao2022,IdPF,IdPMC,IdFI,IdTarja
1267503740135,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 56,Genérico,Regulado,Não,Sim,12408,10116,A2B2,1
1410706180036,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT FR PLAS OPC X 28,Genérico,Regulado,Não,Sim,12411,10119,A2B2,1
1267503800014,OMEPRAZOL,10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14 ,Genérico,Regulado,Não,Não,12429,10139,A2B2,1
1267503800057,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28  ,Genérico,Regulado,Não,Não,12430,10140,A2B2,1
1267503800189,OMEPRAZOL,10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 7,Genérico,Regulado,Não,Não,12431,10141,A2B2,1
1267503800200,OMEPRAZOL,10 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56,Genérico,Regulado,Não,Não,12432,10142,A2B2,1
1267503800219,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56,Genérico,Regulado,Não,Não,12433,10143,A2B2,1
1267503800227,OMEPRAZOL,40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 14,Genérico,Regulado,Não,Não,12434,10144,A2B2,1
1267503800235,OMEPRAZOL,40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 28,Genérico,Regulado,Não,Não,12435,10145,A2B2,1
1267503800243,OMEPRAZOL,40 MG CAP DURA LIB RETARD CT BL AL PLAS PVC TRANS X 56,Genérico,Regulado,Não,Não,12436,10146,A2B2,1
1832604770140,ESOMEPRAZOL MAGNÉSICO,40 MG COM REV LIB RETARD  CT BL AL AL X 28,Genérico,Regulado,Não,Não,12462,10173,A2B2,1
1351700210031,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL/AL X 28,Genérico,Regulado,Não,Não,12619,10314,A2B2,1
1351700210041,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL/AL X 42,Genérico,Regulado,Não,Não,12620,10315,A2B2,1
1356907000010,ESOMEX,20 MG COM REV LIB RETARD CT BL AL AL X 7,Similar,Regulado,Não,Não,12934,10628,A2B2,1
1356907000045,ESOMEX,20 MG COM REV LIB RETARD CT BL AL AL X 56,Similar,Regulado,Não,Sim,12935,10629,A2B2,1
1356907000088,ESOMEX,40 MG COM REV LIB RETARD CT BL AL AL X 56,Similar,Regulado,Não,Sim,12936,10630,A2B2,1
1356907000101,ESOMEX,20 MG COM REV LIB RETARD CT BL AL AL X 30,Similar,Regulado,Não,Não,12937,10631,A2B2,1
1356907000118,ESOMEX,20 MG COM REV LIB RETARD CT BL AL AL X 60,Similar,Regulado,Não,Não,12938,10632,A2B2,1
1410700070190,ELPRAZOL,20 MG CAP DURA LIB RETARD CT FR PLAS OPC X 56,Similar,Regulado,Não,Sim,13217,10799,A2B2,1
1410706180141,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT FR PLAS OPC X 56,Genérico,Regulado,Não,Sim,13289,10852,A2B2,1
1438100630101,OMEPRAMED,20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 112,Similar,Regulado,Não,Não,13324,10881,A2B2,1
1438101950029,PANTOPRAZOL,20 MG COM REV LIB RETARD CT STR AL X 28,Genérico,Regulado,Não,Sim,13395,10948,A2B2,1
1438101950150,PANTOPRAZOL,40 MG COM REV LIB RETARD CT STR AL X 42,Genérico,Regulado,Não,Não,13396,10949,A2B2,1
1438101950193,PANTOPRAZOL,20 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,13397,10950,A2B2,1
1438101950274,PANTOPRAZOL,40 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,13398,10951,A2B2,1
1438101950290,PANTOPRAZOL,40 MG COM REV LIB RETARD CT BL AL AL X 42,Genérico,Regulado,Não,Sim,13399,10952,A2B2,1
1438102150042,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PVC TRANS X 28,Genérico,Regulado,Não,Sim,13410,10964,A2B2,1
1542303130051,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 56,Genérico,Regulado,Não,Sim,13746,11185,A2B2,1
1542303130035,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 28,Genérico,Regulado,Não,Sim,13885,11304,A2B2,1
1542303130094,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS PVC/PVDC TRANS X 700,Genérico,Regulado,Não,Não,14190,11526,A2B2,1
1542303280053,OMENAX,20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 56,Similar,Regulado,Não,Não,14196,11532,A2B2,1
1542303280118,OMENAX,20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS  X 490,Similar,Regulado,Não,Não,14197,11533,A2B2,1
1558402900250,NEOPRAZOL,40 MG CAP DURA CT FR PLAS OPC X 28,Similar,Regulado,Não,Sim,14617,11772,A2B2,1
1558402900366,NEOPRAZOL,20 MG CAP DURA CT BL AL PLAS TRANS X 56,Similar,Regulado,Não,Não,14618,11773,A2B2,1
1558406050081,PANTOPRAZOL SÓDICO,40 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Não,14730,11882,A2B2,1
1558406050091,PANTOPRAZOL SÓDICO,40 MG COM REV LIB RETARD CT BL AL AL X 42,Genérico,Regulado,Não,Não,14731,11883,A2B2,1
1677306360091,PRAZY,20 MG COM REV LIB RETARD CT BL AL AL X 28,Similar,Regulado,Não,Sim,14978,12229,A2B2,1
1677304320015,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 7  ,Genérico,Regulado,Não,Não,15055,12143,A2B2,1
1677304320090,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,20 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,15056,12144,A2B2,1
1677304320139,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 56,Genérico,Regulado,Não,Não,15057,12145,A2B2,1
1677304320147,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 42,Genérico,Regulado,Não,Sim,15058,12146,A2B2,1
1677304320155,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,20 MG COM REV LIB RETARD CT BL AL AL X 42,Genérico,Regulado,Não,Sim,15059,12147,A2B2,1
1677304320163,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,20 MG COM REV LIB RETARD CT BL AL AL X 56,Genérico,Regulado,Não,Não,15060,12148,A2B2,1
1677306360014,PRAZY,40 MG COM REV LIB RETARD CT BL AL AL X 7  ,Similar,Regulado,Não,Não,15136,12225,A2B2,1
1677306360022,PRAZY,40 MG COM REV LIB RETARD CT BL AL AL X 14,Similar,Regulado,Não,Não,15137,12226,A2B2,1
1677306360030,PRAZY,40 MG COM REV LIB RETARD CT BL AL AL X 28,Similar,Regulado,Não,Sim,15138,12227,A2B2,1
1677306360073,PRAZY,20 MG COM REV LIB RETARD CT BL AL AL X 7 ,Similar,Regulado,Não,Não,15139,12228,A2B2,1
1677306360138,PRAZY,40 MG COM REV LIB RETARD CT BL AL AL X 56,Similar,Regulado,Não,Não,15140,12230,A2B2,1
1677306360146,PRAZY,40 MG COM REV LIB RETARD CT BL AL AL X 42,Similar,Regulado,Não,Não,15141,12231,A2B2,1
1677306360154,PRAZY,20 MG COM REV LIB RETARD CT BL AL AL X 42,Similar,Regulado,Não,Não,15142,12232,A2B2,1
1677306360162,PRAZY,20 MG COM REV LIB RETARD CT BL AL AL X 56,Similar,Regulado,Não,Não,15143,12233,A2B2,1
1832600600011,PYLORIPAC RETRAT,30 MG CAP DURA LIB RETARD + 500 MG COM REV + 500 MG CAP DURA CT BL AL PLAS TRANS X 20 + 10 + 40 ,Novo,Regulado,Não,Sim,15685,12727,A2B2,1
1832600910029,PRAZOL,30 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 14,Similar,Regulado,Não,Sim,15705,12747,A2B2,1
1832601870039,PANTOPRAZOL,20 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Sim,15751,12796,A2B2,1
1832601870063,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 14,Genérico,Regulado,Não,Sim,15752,12797,A2B2,1
1832601870098,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 42,Genérico,Regulado,Não,Sim,15753,12798,A2B2,1
1832602480021,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT  BL AL PLAS TRANS X 7,Genérico,Regulado,Não,Sim,15783,12827,A2B2,1
1832602480072,OMEPRAZOL,40 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 7,Genérico,Regulado,Não,Sim,15784,12828,A2B2,1
1832604770043,ESOMEPRAZOL MAGNÉSICO,20 MG COM REV LIB RETARD  CT BL AL AL X 28,Genérico,Regulado,Não,Não,15976,13014,A2B2,1
1004307300021,OMEPRAZOL SÓDICO,40 MG PÓ LIOF P/ SOL INJ IV CT 50 FA VD TRANS + 50 DIL AMP VD TRANS X 10 ML  ,Genérico,Regulado,Sim,Sim,739,72,A2B2,1
1023504100097,OMEPRAZIN,40 MG CAP GEL MICROG CT FR PLAS OPC X 7,Similar,Regulado,Sim,Não,829,72,A2B2,1
1023504100038,OMEPRAZIN,20 MG CAP GEL MICROG CT FR PLAS OPC X 14,Similar,Regulado,Sim,Não,1370,72,A2B2,1
1023501560011,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,20 MG COM REV CT BL AL PLAS BRANCO LEITOSO X 7,Genérico,Regulado,Sim,Não,3417,72,A2B2,1
1134301730101,OMEPRAZOL,20 MG CAP GEL DURA CT BL AL PLAS TRANS X 500,Genérico,Regulado,Sim,Sim,9981,72,A2B2,1
1256800840090,PRATIPRAZOL,40 MG CAP GEL DURA MICROG CT BL AL PLAS INC X 300 (EMB HOSP),Similar,Regulado,Sim,Não,11712,72,A2B2,1
1256801690076,OMEPRAZOL,20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 560,Genérico,Regulado,Sim,Não,11799,72,A2B2,1
1468200520016,PANTOPRAZOL,40 MG/ML PÓ LIOF INJ CT FA VD INC,Genérico,Regulado,Sim,Não,13500,72,A2B2,1
1468200520024,PANTOPRAZOL,40 MG/ML PÓ LIOF INJ CT X 5 FA VD INC ,Genérico,Regulado,Sim,Não,13501,72,A2B2,1
1468200520032,PANTOPRAZOL,40 MG/ML PÓ LIOF INJ CT  X 25 FA VD INC ,Genérico,Regulado,Sim,Não,13502,72,A2B2,1
1468200520040,PANTOPRAZOL,40 MG/ML PÓ LIOF INJ CT X 50 FA VD INC ,Genérico,Regulado,Sim,Não,13503,72,A2B2,1
1553700380041,PROTTON,20 MG COM REV CT BL AL/AL X 280 (EMB HOSP),Similar,Regulado,Sim,Não,14243,72,A2B2,1
1553700380084,PROTTON,40 MG COM REV CT BL AL/AL X 280 (EMB HOSP),Similar,Regulado,Sim,Não,14244,72,A2B2,1
1542302470029,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL/AL X 14,NULL,Regulado,Não,Não,143,141,A2B2,1
1256801690092,OMEPRAZOL,40 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 10 ,Genérico,Regulado,Não,Não,762,497,A2B2,1
1256801690165,OMEPRAZOL,20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 60 ,Genérico,Regulado,Não,Não,794,516,A2B2,1
1832601780021,LANSOPRAZOL,30 MG CAP GEL DURA LIB RETARD CT BL AL PLAS TRANS X 14,Genérico,Regulado,Não,Não,929,621,A2B2,1
1004310610026,ÉSIO,"40 MG PO LIOF SOL INJ CT 10 FA VD TRANS X 6,5 ML",Similar,Regulado,Não,Sim,931,623,A2B2,1
1161802090021,NEXIUM IV,40 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,Novo,Regulado,Não,Sim,931,623,A2B2,1
1677303010020,LANSOPRAZOL,30 MG CAP GEL DURA C/ MICROG LIB RET CT BL AL PLAS INC X 14 ,Genérico,Regulado,Não,Não,948,641,A2B2,1
1542302470037,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL/AL X 28,NULL,Regulado,Não,Não,949,642,A2B2,1
1057100830071,OMOPREL,20 MG CAP GEL DURA CT BL AL PLAS INC  X 14,Similar,Regulado,Não,Não,1318,983,A2B2,1
1004705230013,RABEPRAZOL SODICO,10 MG COM REV LIB RETARD CT BL AL AL X 14,Genérico,Regulado,Não,Sim,1642,1301,A2B2,1
1004705240019,INIPARET,10 MG COM REV LIB RETARD CT BL AL AL X 14,Similar,Regulado,Não,Não,1642,1301,A2B2,1
1004705230048,RABEPRAZOL SODICO,20 MG COM REV LIB RETARD CT BL AL AL X 14,Genérico,Regulado,Não,Não,1643,1302,A2B2,1
1004705230056,RABEPRAZOL SODICO,20 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,1644,1303,A2B2,1
1004705240051,INIPARET,20 MG COM REV LIB RETARD CT BL AL AL X 28,Similar,Regulado,Não,Não,1644,1303,A2B2,1
1004705240043,INIPARET,20 MG COM REV LIB RETARD CT BL AL AL X 14,Similar,Regulado,Não,Não,1645,1304,A2B2,1
1542300160065,LANZOPEPT,30 MG CAP DURA C/ MICROG DESINT GRAD CT 04 BL AL PLAS TRANS X 07 ,Similar,Regulado,Não,Sim,1916,1526,A2B2,1
1006811290039,PANTOPRAZOL,20 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Sim,2023,1631,A2B2,1
1006811290071,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Sim,2024,1632,A2B2,1
1008903270065,PANTOPRAZOL,40 MG COM REV EST CT BL AL/AL X 28,Genérico,Regulado,Não,Não,2260,1806,A2B2,1
1832601780056,LANSOPRAZOL,15 MG CAP GEL DURA LIB RETARD CT BL AL PLAS TRANS X 14,Genérico,Regulado,Não,Não,2745,2261,A2B2,1
1014600640014,ZIPROL,40 MG COM REV CT BL AL PLAS INC X 14 ,Similar,Regulado,Não,Não,2936,2427,A2B2,1
1014600640022,ZIPROL,40 MG COM REV CT BL AL PLAS INC X 7,Similar,Regulado,Não,Não,2937,2428,A2B2,1
1014600640154,ZIPROL,20 MG COM REV CT BL AL PLAS INC X 7 ,Similar,Regulado,Não,Não,2938,2429,A2B2,1
1014600640189,ZIPROL,20 MG COM REV CT BL AL PLAS INC X 28,Similar,Regulado,Não,Sim,2939,2430,A2B2,1
1014600640197,ZIPROL,40 MG COM REV CT BL AL PLAS INC X 28,Similar,Regulado,Não,Sim,2940,2431,A2B2,1
1023506910037,LANSOPRAZOL,30 MG CAP GEL DURA C/ MICROG LIB RET CT BL AL PLAS INC X 7 ,Genérico,Regulado,Não,Não,2972,2463,A2B2,1
1023501560054,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV CT BL AL PLAS BRANCO LEITOSO X 7,Genérico,Regulado,Não,Não,3418,2829,A2B2,1
1023501560062,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV CT BL AL PLAS BRANCO LEITOSO X 14,Genérico,Regulado,Não,Não,3419,2830,A2B2,1
1553700380068,PROTTON,40 MG COM REV CT BL AL/AL X 14,Similar,Regulado,Não,Não,3419,2830,A2B2,1
1023501560070,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV CT BL AL PLAS BRANCO LEITOSO X 28,Genérico,Regulado,Não,Não,3420,2831,A2B2,1
1023506910010,LANSOPRAZOL,15 MG CAP GEL DURA MICROG LIB RET CT BL AL PLAS INC X 14  ,Genérico,Regulado,Não,Não,3619,3035,A2B2,1
1023506910045,LANSOPRAZOL,30 MG CAP GEL DURA C/ MICROG LIB RET CT BL AL PLAS INC X 14,Genérico,Regulado,Não,Não,3620,3036,A2B2,1
1023506910053,LANSOPRAZOL,30 MG CAP GEL DURA C/ MICROG LIB RET CT BL AL PLAS INC X 28,Genérico,Regulado,Não,Não,3621,3037,A2B2,1
1410700720039,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 14,Genérico,Regulado,Não,Não,3631,3047,A2B2,1
1161802450036,ESOMEPRAZOL MAGNÉSIO TRIIDRATADO,20 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,3826,3243,A2B2,1
1542300190134,OMENAX,40 MG CAP DURA CT BL AL PLAS TRANS X 07 ,Similar,Regulado,Não,Não,3864,3282,A2B2,1
1267502480067,LANSOPRAZOL,30 MG CAP DURA LIB RETARD CT  BL AL PLAS OPC X 28,Genérico,Regulado,Não,Sim,3867,3285,A2B2,1
1553700120074,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Não,3877,3295,A2B2,1
1553700380076,PROTTON,40 MG COM REV CT BL AL/AL X 28,Similar,Regulado,Não,Não,3877,3295,A2B2,1
1256800840198,PRATIPRAZOL,20 MG CAP DURA MICROG CT  BL AL PLAS TRANS X 60,Similar,Regulado,Não,Não,3927,3343,A2B2,1
1161802450060,ESOMEPRAZOL MAGNÉSIO TRIIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 14,Genérico,Regulado,Não,Sim,3940,3357,A2B2,1
1161801050115,NEXIUM,40 MG COM REV CT  BL AL/AL X 14,Novo,Regulado,Não,Sim,3991,3407,A2B2,1
1161801050123,NEXIUM,40 MG COM REV CT  BL AL/AL X 28,Novo,Regulado,Não,Sim,3993,8479,A2B2,1
1356900040122,LANZ,30 MG CAP DURA RETARD CT  BL AL PLAS OPC X 28,Similar,Regulado,Não,Sim,4389,3801,A2B2,1
1256801690173,OMEPRAZOL,20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 90 ,Genérico,Regulado,Não,Não,4438,3850,A2B2,1
1181901830044,PRATURE,20 MG COM REV LIB RETARD CT BL AL/AL X 14,NULL,Regulado,Não,Não,4761,4046,A2B2,1
1029803540071,OMEPRAZOL,20 MG CAP GEL DURA C/ MCGRAN CT BL AL PLAS BCO OPC X 28,Genérico,Regulado,Não,Sim,4886,4089,A2B2,1
1542302470061,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL/AL X 60,NULL,Regulado,Não,Não,4965,11418,A2B2,1
1037003650035,PYLORITRAT,30 MG CAP + 500 MG COM REV + 500 MG CAP CT BL AL PLAS TRANS X 28 + BL AL PLAS TRANS X 14 + 14 + 28,Similar,Regulado,Não,Sim,5537,4397,A2B2,1
1256801690041,OMEPRAZOL,20 MG CAP DURA C/ MCGRAN CT BL AL PLAS TRANS X 30 ,Genérico,Regulado,Não,Não,5563,4418,A2B2,1
1037005400011,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA,30 MG CAP LIB RETARD + 500 MG COM REV + 500 MG CAP CT BL AL PLAS TRANS X 14 + 14 + 28,Genérico,Regulado,Não,Sim,5638,4472,A2B2,1
1037005400052,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA,30 MG CAP LIB RETARD + 500 MG COM REV + 500 MG CAP CT BL AL PLAS TRANS X 28 + BL AL PLAS TRANS X 14 + 14 + 28,Genérico,Regulado,Não,Sim,5639,4473,A2B2,1
1037006160039,PANTOPRAZOL,20 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Não,5691,4509,A2B2,1
1558404470032,PANTOPRAZOL,20 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Não,5691,4509,A2B2,1
1037006160071,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Sim,5692,4510,A2B2,1
1558404470075,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Não,5692,4510,A2B2,1
1123633480046,PARIET,20 MG COM REV CT BOLS AL BL AL PLAS TRANS X 7,Novo,Regulado,Não,Não,5938,7966,A2B2,1
1123633480070,PARIET,20 MG COM REV CT BL AL AL X 7,Novo,Regulado,Não,Não,5938,7966,A2B2,1
1043000360014,ULCESTOP,30 MG CAP GEL DURA LIB RET CT BL AL PLAS INC X 7,Similar,Regulado,Não,Não,6138,4878,A2B2,1
1043000360030,ULCESTOP,30 MG CAP GEL DURA LIB RET CT BL AL PLAS INC X 28,Similar,Regulado,Não,Não,6236,4960,A2B2,1
1553700380025,PROTTON,20 MG COM REV CT BL AL/AL X 14,Similar,Regulado,Não,Não,6894,8749,A2B2,1
1057100830128,OMOPREL,40 MG CAP GEL DURA CT BL AL PLAS INC  X 28,Similar,Regulado,Não,Sim,6907,5498,A2B2,1
1832601780064,LANSOPRAZOL,15 MG CAP GEL DURA LIB RETARD CT BL AL PLAS TRANS X 28,Genérico,Regulado,Não,Sim,7007,5599,A2B2,1
1267502480032,LANSOPRAZOL,15 MG CAP DURA LIB RETARD CT  BL AL PLAS OPC X 28,Genérico,Regulado,Não,Não,7081,5674,A2B2,1
1558404190145,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 14,Genérico,Regulado,Não,Não,7267,5862,A2B2,1
1057100830081,OMOPREL,20 MG CAP GEL DURA CT BL AL PLAS INC  X 28,Similar,Regulado,Não,Sim,7422,6020,A2B2,1
1057100830098,OMOPREL,20 MG CAP GEL DURA CT BL AL PLAS INC X 56,Similar,Regulado,Não,Sim,7423,6021,A2B2,1
1057100830136,OMOPREL,40 MG CAP GEL DURA CT BL AL PLAS INC  X 56,Similar,Regulado,Não,Sim,7424,6022,A2B2,1
1057304930058,PANTOPRAZOL MAGNÉSICO DI-HIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 60,NULL,Regulado,Não,Não,7854,6457,A2B2,1
1057305030018,DIVENA,40 MG COM REV LIB RETARD CT BL AL AL X 7,Similar,Regulado,Não,Não,7863,6466,A2B2,1
1057305030042,DIVENA,40 MG COM REV LIB RETARD CT BL AL AL X 30,Similar,Regulado,Não,Sim,7864,6467,A2B2,1
1057305030050,DIVENA,40 MG COM REV LIB RETARD CT BL AL AL X 60,Similar,Regulado,Não,Sim,7865,6468,A2B2,1
1063902560089,TECTA,40 MG COM REV CT BL AL/AL X 60,Novo,Regulado,Não,Sim,7865,6468,A2B2,1
1181901830052,PRATURE,20 MG COM REV LIB RETARD CT BL AL/AL X 28,NULL,Regulado,Não,Não,7902,6505,A2B2,1
1558404190188,OMEPRAZOL,20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 56,Genérico,Regulado,Não,Sim,7919,6522,A2B2,1
1058303480014,LANSOPRAZOL,15 MG CAP GEL DURA MICROG LIB RET CT BL AL PLAS INC X 14 ,Genérico,Regulado,Não,Não,8294,6892,A2B2,1
1058303480030,LANSOPRAZOL,30 MG CAP GEL DURA MICROG LIB RET CT BL AL PLAS INC X 7,Genérico,Regulado,Não,Não,8294,6892,A2B2,1
1058303480022,LANSOPRAZOL,30 MG CAP GEL DURA MICROG LIB RET CT BL AL PLAS INC X 14 ,Genérico,Regulado,Não,Não,8295,6893,A2B2,1
1058303480049,LANSOPRAZOL,30 MG CAP GEL DURA MICROG LIB RET CT BL AL PLAS INC X 28,Genérico,Regulado,Não,Não,8296,6894,A2B2,1
1161801050026,NEXIUM,20 MG COM REV CT BL AL/AL X 7,Novo,Regulado,Não,Sim,8303,6902,A2B2,1
1063902560011,TECTA,40 MG COM REV CT BL AL/AL X 2,Novo,Regulado,Não,Não,8732,7332,A2B2,1
1063902560021,TECTA,40 MG COM REV CT BL AL/AL X 7,Novo,Regulado,Não,Não,8733,7333,A2B2,1
1063902560038,TECTA,40 MG COM REV CT BL AL/AL X 14,Novo,Regulado,Não,Não,8734,7334,A2B2,1
1063902560046,TECTA,40 MG COM REV CT BL AL/AL X 15,Novo,Regulado,Não,Não,8735,7335,A2B2,1
1063902560054,TECTA,40 MG COM REV CT BL AL/AL X 28,Novo,Regulado,Não,Não,8736,7336,A2B2,1
1063902560062,TECTA,40 MG COM REV CT BL AL/AL X 30,Novo,Regulado,Não,Sim,8737,7337,A2B2,1
1063902560070,TECTA,40 MG COM REV CT BL AL/AL X 45,Novo,Regulado,Não,Não,8738,7338,A2B2,1
1091701130023,ESOMEPRAZOL SÓDICO,"40 MG PO LIOF SOL INJ CT 10 FA VD TRANS X 6,5 ML",Similar,Regulado,Não,Não,9137,7579,A2B2,1
1542300190061,OMENAX,20 MG CAP DURA CT BL AL PLAS TRANS X 14,Similar,Regulado,Não,Não,9285,7703,A2B2,1
1123633480021,PARIET,10 MG COM REV CT BOLS AL BL AL PLAS TRANS X 14,Novo,Regulado,Não,Sim,9620,7965,A2B2,1
1123633480089,PARIET,20 MG COM REV CT BL AL AL X 14,Novo,Regulado,Não,Sim,9621,7967,A2B2,1
1123633480097,PARIET,20 MG COM REV CT BL AL AL X 28,Novo,Regulado,Não,Sim,9622,7968,A2B2,1
1123633480161,PARIET,20 MG COM REV CT BL AL AL X 56,Novo,Regulado,Não,Sim,9623,7969,A2B2,1
1410700720047,PANTOPRAZOL,40 MG COM REV CT BL AL/AL X 28,Genérico,Regulado,Não,Não,10105,8325,A2B2,1
1553700380051,PROTTON,40 MG COM REV CT BL AL/AL X 7,Similar,Regulado,Não,Não,10244,8451,A2B2,1
1161801050034,NEXIUM,20 MG COM REV CT  BL AL/AL X 14,Novo,Regulado,Não,Sim,10269,8476,A2B2,1
1161801050042,NEXIUM,20 MG COM REV CT  BL AL/AL X 28,Novo,Regulado,Não,Sim,10270,8477,A2B2,1
1161801050107,NEXIUM,40 MG COM REV CT BL AL/AL X 7,Novo,Regulado,Não,Sim,10271,8478,A2B2,1
1161802450028,ESOMEPRAZOL MAGNÉSIO TRIIDRATADO,20 MG COM REV LIB RETARD CT BL AL AL X 14,Genérico,Regulado,Não,Sim,10297,8504,A2B2,1
1161802450079,ESOMEPRAZOL MAGNÉSIO TRIIDRATADO,40 MG COM REV LIB RETARD CT BL AL AL X 28,Genérico,Regulado,Não,Sim,10298,8505,A2B2,1
1163700960015,OPRAZON,40 MG PO INJ CX 20 FA VD INC + 20 AMP DIL VD TRANS X 10 ML,Similar,Regulado,Não,Sim,10471,8630,A2B2,1
1181901830087,PRATURE,40 MG COM REV LIB RETARD CT BL AL/AL X 14,NULL,Regulado,Não,Não,10862,8872,A2B2,1
1181901830095,PRATURE,40 MG COM REV LIB RETARD CT BL AL/AL X 28,NULL,Regulado,Não,Não,10863,8873,A2B2,1
1181901830184,PRATURE,20 MG COM REV LIB RETARD CT BL AL/AL X 42,NULL,Regulado,Não,Não,10864,8874,A2B2,1
1181901830291,PRATURE,40 MG COM REV LIB RETARD CT BL AL/AL X 42,NULL,Regulado,Não,Não,10865,8875,A2B2,1
1256800840041,PRATIPRAZOL,20 MG CAP GEL DURA MICROG CT  BL AL PLAS INC X 30   ,Similar,Regulado,Não,Não,11710,9596,A2B2,1
1256800840082,PRATIPRAZOL,40 MG CAP GEL DURA MICROG CT BL AL PLAS INC X 10  ,Similar,Regulado,Não,Não,11711,9597,A2B2,1
1256800840155,PRATIPRAZOL,20 MG CAP GEL DURA MICROG CT  BL AL PLAS INC X 320 (EMB FRAC)&nbsp;01,Similar,Regulado,Não,Não,11713,9598,A2B2,1
