IdSub,NomeSub
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 2
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F 
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V
829,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 20
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9N
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 17F
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 2
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F 
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V
830,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 20
831,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 16
831,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 18
831,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 6
831,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 11
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 58
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 16
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 18
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 6
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 31
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 52
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 33
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 11
832,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 45
833,VÍRUS DA CAXUMBA
833,VÍRUS DA RUBEOLA
833,VÍRUS DO SARAMPO
833,VIRUS DA VARICELA
834,ANTÍGENO HBS
835,REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G4
835,REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G3
835,REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G2
835,REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G1
836,VIRUS DA VARICELA
837,RALTEGRAVIR POTÁSSICO
838,LETERMOVIR
839,ERTAPENÉM SÓDICO
840,FOSAPREPITANTO DIMEGLUMINA
841,SULFATO DE CEFTOLOZANA
841,TAZOBACTAM SÓDICO
842,CLORETO DE BENZALCÔNIO
843,PERÓXIDO DE BENZOÍLA
844,MEPIVACAÍNA
844,CORBADRINA
845,EPINEFRINA
845,CLORIDRATO DE LIDOCAINA
846,EPINEFRINA
846,CLORIDRATO DE MEPIVACAÍNA
847,CLORIDRATO DE MEPIVACAÍNA
847,HEMITARTARATO DE NOREPINEFRINA
848,EPINEFRINA
848,CLORIDRATO DE ARTICAÍNA
849,BENZOCAÍNA
850,CLORIDRATO DE PRILOCAÍNA
850,FELIPRESSINA
851,CLORIDRATO DE MEPIVACAÍNA
852,HIDROXICARBAMIDA
853,LOMUSTINA
854,COLESTIRAMINA
855,TENIPOSÍDEO
856,ACETATO DE MEGESTROL
857,PARACETAMOL
857,MALEATO DE CARBINOXAMINA
857,CLORIDRATO DE FENILEFRINA
858,PARACETAMOL
858,CLORIDRATO DE FENILEFRINA
859,ENTECAVIR
860,ABATACEPTE
861,DASATINIBE
862,DASATINIBE MONOIDRATADO
863,SAXAGLIPTINA
864,IPILIMUMABE
865,DAPAGLIFLOZINA
866,EXENATIDA
867,DICLORIDRATO DE DACLATASVIR
868,CLORIDRATO DE METFORMINA
868,DAPAGLIFLOZINA
869,NIVOLUMABE
870,ELOTUZUMABE
871,LUSPATERCEPTE
872,SALBUTAMOL
873,HIDROCLOROTIAZIDA
874,DIPIRONA MONOIDRATADA
875,BENZNIDAZOL
876,CLORIDRATO DE METOCLOPRAMIDA
877,FUROSEMIDA
878,MONOFOSFATO DE RIBOFLAVINA
879,LACTULOSE
880,GLYCYRRHIZA GLABRA L.
880,ÁCIDO ASCÓRBICO
880,COLECALCIFEROL
880,MATRICARIA CHAMOMILLA L.
881,DICLORIDRATO DE HIDROXIZINA
882,CLORIDRATO DE HIDROXIZINA
883,CICLOPIROX OLAMINA
884,CICLOPIROX
885,TRETINOÍNA
885,FLUCLOROLONA ACETONIDA
885,HIDROQUINONA
886,TRETINOÍNA
886,FOSFATO DE CLINDAMICINA
887,PIPERACILINA
887,TAZOBACTAM
888,AZITROMICINA MONOIDRATADA
889,CLORIDRATO DE IRINOTECANO
890,PROPILTIOURACILA
891,POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO
892,SULFATO DE COBRE PENTAHIDRATADO
892,CARBONATO DE CÁLCIO
892,ÓXIDO DE MAGNÉSIO
892,ÓXIDO DE ZINCO
892,COLECALCIFEROL
892,SULFATO DE MANGANÊS MONOIDRATADO
893,CARBONATO DE CÁLCIO 90%
893,SULFATO DE COBRE PENTAHIDRATADO
893,CARBONATO HIDRÓXIDO DE MAGNÉSIO
893,COLECALCIFEROL CRISTALIZADO
893,SULFATO DE MANGANÊS MONOIDRATADO
893,PERÓXIDO DE ZINCO
894,CARBONATO DE CÁLCIO
894,COLECALCIFEROL
895,ÓXIDO CÚPRICO
895,NICOTINAMIDA
895,NITRATO DE TIAMINA
895,ACETATO DE RACEALFATOCOFEROL
895,PANTOTENATO DE CÁLCIO
895,RIBOFLAVINA
895,CLORIDRATO DE PIRIDOXINA
895,SULFATO DE ZINCO MONOIDRATADO
895,ÁCIDO FÓLICO
895,ÁCIDO ASCÓRBICO
895,CIANOCOBALAMINA
896,NICERGOLINA
897,CLORIDRATO DE ZIPRASIDONA
898,MALEATO DE TIMOLOL
898,LATANOPROSTA
899,LATANOPROSTA
900,TARTARATO DE TOLTERODINA
901,CAFEÍNA ANIDRA
901,CITRATO DE ORFENADRINA
901,DIPIRONA
902,DIPIRONA MONOIDRATADA
902,CAFEÍNA ANIDRA
902,CITRATO DE ORFENADRINA
903,FUMARATO DE CLEMASTINA
903,DEXAMETASONA
904,FUMARATO DE CLEMASTINA
904,ACETATO DE DEXAMETASONA
905,MENTOL
905,SALICILATO DE METILA
905,CÂNFORA
905,ESSÊNCIA DE TEREBENTINA
906,CARBONATO DE CÁLCIO
906,HIDRÓXIDO DE ALUMÍNIO
906,HIDRÓXIDO DE MAGNÉSIO
907,CARBONATO DE CÁLCIO
907,HIDROXIDO DE MAGNESIO
907,HIDROXIDO DE ALUMÍNIO
908,CLORIDRATO DE NAFAZOLINA
908,DEXPANTENOL
908,MALEATO DE MEPIRAMINA
909,PANTOPRAZOL
910,CLIOQUINOL
910,PREDNISOLONA
910,SULFATO DE POLIMIXINA B
910,BENZOCAÍNA
911,BUTILBROMETO DE ESCOPOLAMINA
911,DIPIRONA
912,NICOTINAMIDA
912,NITRATO DE TIAMINA
912,RIBOFLAVINA
912,CLORIDRATO DE PIRIDOXINA
912,PANTOTENATO DE CALCIO
912,CIANOCOBALAMINA
913,METENAMINA
913,CLORETO DE METILTIONÍNIO
913,CLORIDRATO DE ACRIFLAVINA
914,CLORIDRATO DE CIPROEPTADINA
914,NICOTINAMIDA
914,CLORIDRATO DE TIAMINA
914,RIBOFLAVINA
914,CLORIDRATO DE PIRIDOXINA
914,ÁCIDO ASCÓRBICO
915,IODETO DE POTÁSSIO
915,NICOTINAMIDA
915,SULFATO DE MANGANÊS
915,PALMITATO DE RETINOL
915,PANAX GINSENG C. A. MEY.
915,SULFATO FERROSO
915,RIBOFLAVINA
915,CLORIDRATO DE PIRIDOXINA
915,ÁCIDO ASCÓRBICO
915,CIANOCOBALAMINA
915,FLUORETO DE SÓDIO
915,SULFATO DE POTÁSSIO
915,RUTOSÍDEO
915,D-PANTENOL
915,FOSFATO DE CÁLCIO DIBÁSICO
915,NITRATO DE TIAMINA
915,ACETATO DE RACEALFATOCOFEROL
915,SULFATO DE MAGNÉSIO
915,BIOTINA
915,COLECALCIFEROL
916,IODETO DE POTÁSSIO
916,NICOTINAMIDA
916,SULFATO DE MANGANÊS
916,PALMITATO DE RETINOL
916,SULFATO FERROSO
916,RIBOFLAVINA
916,CLORIDRATO DE PIRIDOXINA
916,ÁCIDO ASCÓRBICO
916,CIANOCOBALAMINA
916,FLUORETO DE SÓDIO
916,SULFATO DE POTÁSSIO
916,RUTOSÍDEO
916,PANTENOL
916,FOSFATO DE CÁLCIO DIBÁSICO
916,NITRATO DE TIAMINA
916,ACETATO DE RACEALFATOCOFEROL
916,SULFATO DE MAGNÉSIO
916,BIOTINA
916,COLECALCIFEROL
917,OMEPRAZOL
918,CLORETO DE AMÔNIO
918,CITRATO DE SÓDIO
918,CLORIDRATO DE DIFENIDRAMINA
919,AMPICILINA
920,CLOTRIMAZOL
921,CARBOCISTEÍNA
922,CLORIDRATO DE DOXICICLINA
923,PIROXICAM
924,BROMAZEPAM
925,CLARITROMICINA
926,LEVONORGESTREL
926,ETINILESTRADIOL
927,BENZOILMETRONIDAZOL
928,PENTOXIFILINA
929,LORAZEPAM
930,NISTATINA
931,MEBENDAZOL
932,BACITRACINA
932,SULFATO DE NEOMICINA
933,CLORIDRATO DE AZELASTINA
934,CEFACLOR MONOIDRATADO
935,SIMETICONA
936,METILDOPA
937,IVERMECTINA
938,CLORTALIDONA
939,CLORIDRATO DE VERAPAMIL
940,HIDROCLOROTIAZIDA
940,MALEATO DE ENALAPRIL
941,DIPROPIONATO DE BETAMETASONA
941,ÁCIDO ACETILSALICÍLICO
942,BEZAFIBRATO
943,GENFIBROZILA
944,GLIBENCLAMIDA
945,RIFAMICINA
946,FUMARATO DE CETOTIFENO
947,NITRATO DE ISOCONAZOL
948,DESONIDA
949,CLORIDRATO DE TICLOPIDINA
950,RESINATO DE DICLOFENACO
951,GUAIFENESINA
951,SULFATO DE PSEUDOEFEDRINA
951,MALEATO DE DEXCLORFENIRAMINA
952,LANSOPRAZOL
953,MALEATO DE DEXCLORFENIRAMINA
954,DIPROPIONATO DE BETAMETASONA
955,DEFLAZACORTE
956,CLORIDRATO DE DILTIAZEM
957,NITRATO DE MICONAZOL
958,ADAPALENO
959,MESSALAZINA
960,DIPIRONA
961,CLORIDRATO DE CLINDAMICINA MONOIDRATADO
962,HIDROCORTISONA
963,TINIDAZOL
964,CLORIDRATO DE BROMEXINA
965,ACETATO DE DEXAMETASONA
966,ÁCIDO MEFENÂMICO
967,CLORIDRATO DE FEXOFENADINA
967,CLORIDRATO DE PSEUDOEFEDRINA
968,PARACETAMOL
968,CLORIDRATO DE PSEUDOEFEDRINA
969,LIDOCAÍNA
970,ÁCIDO ASCÓRBICO
970,CITRATO DE ZINCO
971,BROMETO DE IPRATRÓPIO
972,FLUOCINOLONA ACETONIDA
972,TRETINOÍNA
972,HIDROQUINONA
973,TERCONAZOL
974,FENOFIBRATO
975,MALEATO ÁCIDO DE TIMOLOL
975,CLORIDRATO DE DORZOLAMIDA
976,MALEATO ÁCIDO DE TIMOLOL
976,LATANOPROSTA
977,SULFATO DE GLICOSAMINA
978,CLORIDRATO DE SEVELÂMER
979,ÁCIDO TRANEXÂMICO
980,PLANTAGO OVATA PHIL.
981,DEXPANTENOL
982,REPAGLINIDA
983,RILUZOL
984,ORLIPASTAT
985,EXTRATO FLUIDO DE CASCA DE LARANJA AMARGA
985,SALICILATO DE SÓDIO
985,TINTURA AGONIADA PLUMÉRIA
985,EXTRATO FLUIDO DE PASSIFLORA ALATA
986,MENTOL
986,SALICILATO DE METILA
987,BROMETO DE PINAVÉRIO
988,TELMISARTANA
989,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO
990,IODO
990,SALICILATO DE METILA
991,LEFLUNOMIDA
992,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO
993,ESOMEPRAZOL
993,AMOXICILINA TRI-HIDRATADA
993,CLARITROMICINA
994,AMOXICILINA TRIHIDRATADA
994,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO
994,CLARITROMICINA
995,BEMIPARINA SÓDICA
996,ESTRADIOL
996,ACETATO DE NORETISTERONA
997,TERPINA MONOIDRATADA
997,MENTOL
997,EUCALIPTOL
998,CLONIXINATO DE LISINA
998,CLORIDRATO DE CICLOBENZAPRINA
999,CLORIDRATO DE CICLOBENZAPRINA
999,LISINATO DE CLONIXINA
1000,LOSARTANA POTÁSSICA
1000,BESILATO DE ANLODIPINO
1001,CLORIDRATO DE LERCANIDIPINO
1002,HIDROQUINONA
1003,BESILATO DE ANLODIPINO
1003,OLMESARTANA MEDOXOMILA
1004,TROMETAMOL CETOROLACO
1005,LIMECICLINA
1006,RANELATO DE ESTRÔNCIO
1007,LISINATO DE CLONIXINA
1008,HIDROCLOROTIAZIDA
1008,TELMISARTANA
1009,INSULINA ISOFANA
1010,TICAGRELOR
1011,LORATADINA
1011,SULFATO DE PSEUDOEFEDRINA
1012,INSULINA HUMANA
1013,SUCCINATO DE SOLIFENACINA
1014,GLICLAZIDA
1015,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
1015,NIMESULIDA
1016,BESILATO DE LEVANLODIPINO
1017,DICLORIDRATO DE TRIMETAZIDINA
1018,ATENOLOL
1018,BESILATO DE ANLODIPINO
1019,AGOMELATINA
1020,HEMIFUMARATO DE ALISQUIRENO
1021,NISTATINA
1021,ÓXIDO DE ZINCO
1022,CLORIDRATO DE AMOROLFINA
1023,VALERATO DE ESTRADIOL MICRONIZADO
1024,CLORIDRATO DE RALOXIFENO
1025,DIVALPROATO DE SÓDIO
1026,PARACETAMOL
1026,CAFEÍNA
1027,DICLOFENACO
1028,CEFACLOR
1029,NITRATO DE BUTOCONAZOL
1030,CLORIDRATO DE ANAGRELIDA
1031,CLORIDRATO DE NEBIVOLOL
1032,MESILATO DE DI-HIDROERGOTAMINA
1032,DIPIRONA MONOIDRATADA
1032,CAFEÍNA
1033,NICOTINAMIDA
1033,NITRATO DE TIAMINA
1033,RIBOFLAVINA
1033,CLORIDRATO DE PIRIDOXINA
1033,PANTOTENATO DE CALCIO
1034,NICOTINAMIDA
1034,CLORIDRATO DE TIAMINA
1034,PANTOTENATO DE CÁLCIO
1034,CLORIDRATO DE PIRIDOXINA
1034,CIANOCOBALAMINA
1034,FOSFATO SÓDICO DE RIBOFLAVINA
1035,NISTATINA
1035,OXIDO DE ZINCO
1036,ESOMEPRAZOL MAGNÉSICO DI-HIDRATADO
1036,AMOXICILINA TRI-HIDRATADA
1036,CLARITROMICINA
1037,ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO
1037,AMOXICILINA TRI-HIDRATADA
1037,CLARITROMICINA
1038,CEFALEXINA
1039,SIMETICONA
1039,METILBROMETO DE HOMATROPINA
1040,CLORIDRATO DE METFORMINA
1040,GLIMEPIRIDA
1041,APIXABANA
1042,PANITUMUMABE
1043,ROMIPLOSTIM
1044,ALFADARBEPOETINA
1045,PEGFILGRASTIM
1046,EVOLOCUMABE
1047,CARFILZOMIBE
1048,BLINATUMOMABE
1049,DENOSUMABE
1050,APREMILASTE
1051,ROMOSOZUMABE
1052,INFLIXIMABE
1053,SOTORASIBE
1054,POLYGONUM PUNCTATUM H.LÉV
1054,COMPLEMENTO
1054,CÁSSIA SENNA
1054,PICOSSULFATO DE SÓDIO
1055,SULFATO DE BÁRIO
1056,FENITOÍNA SÓDICA
1057,FENOBARBITAL
1058,FENOBARBITAL SÓDICO
1059,CLORANFENICOL
1059,FIBRINOLISINA
1059,DESOXIRRIBONUCLEASE
1060,NICOTINAMIDA
1060,ACETATO DE RACEALFATOCOFEROL
1060,PALMITATO DE RETINOL
1060,RIBOFLAVINA
1060,DEXPANTENOL
1060,CLORIDRATO DE PIRIDOXINA
1060,ÁCIDO ASCÓRBICO
1060,COLECALCIFEROL
1061,NICOTINAMIDA
1061,ACETATO DE RACEALFATOCOFEROL
1061,PALMITATO DE RETINOL
1061,DEXPANTENOL
1061,MONOFOSFATO DE RIBOFLAVINA SÓDICA
1061,CLORIDRATO DE PIRIDOXINA
1061,ÁCIDO ASCÓRBICO
1061,COLECALCIFEROL
1062,CLORIDRATO DE IMIPRAMINA
1063,CLORANFENICOL
1063,COLAGENASE
1064,MALEATO DE LEVOMEPROMAZINA
1065,LIDOCAÍNA
1065,PRILOCAÍNA
1066,CLORIDRATO DE PETIDINA
1067,FOSFATO DE SÓDIO DIBÁSICO HEPTAIDRATADO
1067,FOSFATO DE SÓDIO MONOBÁSICO MONOIDRATADO
1068,DIAZÓXIDO
1069,CLORIDRATO DE PROMETAZINA
1070,COLAGENASE
1071,CLORIDRATO DE BUPIVACAÍNA
1072,MONONITRATO DE TIAMINA
1072,NICOTINAMIDA
1072,RIBOFLAVINA
1072,CLORIDRATO DE PIRIDOXINA
1072,PANTOTENATO DE CALCIO
1073,CLORIDRATO DE LIDOCAINA
1073,HEMITARTARATO DE EPINEFRINA
1074,CLORIDRATO DE BUPIVACAÍNA
1074,GLICOSE
1075,DROPERIDOL
1076,AZATIOPRINA
1077,TIOPENTAL SÓDICO
1078,LACTATO DE BIPERIDENO
1079,CLORIDRATO DE BIPERIDENO
1080,SULFATO DE MORFINA
1081,SULFATO DE MORFINA PENTAIDRATADO
1082,ENANTATO DE FLUFENAZINA
1083,HEMITARTARATO DE METARAMINOL
1084,CARBIDOPA (PORT. 344/98 LISTA C 1)
1084,LEVODOPA
1085,DIFOSFATO DE CLOROQUINA
1086,CLORIDRATO DE ALFENTANILA MONOIDRATADA
1087,NITROGLICERINA
1088,CLORIDRATO DE METADONA
1089,MALEATO DE MIDAZOLAM
1090,ENFLURANO
1091,HEMITARTARATO DE EPINEFRINA
1091,CLORIDRATO DE LEVOBUPIVACAÍNA
1092,CLORIDRATO DE NALTREXONA
1093,CLORIDRATO DE DIFENIDRAMINA
1094,SULFATO DE EFEDRINA
1095,FOSFATO DE CODEÍNA
1096,DANTROLENO SÓDICO HEMIEPTAIDRATADO
1097,DANTROLENO SÓDICO
1098,ALANTOÍNA
1098,ACETATO DE RACEALFATOCOFEROL
1098,PALMITATO DE RETINOL
1098,COLECALCIFEROL
1099,CLORIDRATO DE ESCETAMINA
1100,CITRATO DE SUFENTANILA
1101,NITROPRUSSETO DE SÓDIO
1102,NITROPRUSSETO DE SÓDIO DI-HIDRATADO
1103,HALOTANO
1104,DICLORIDRATO DE FLUFENAZINA
1105,CLORIDRATO DE CLORPROMAZINA
1106,CLORIDRATO DE ESMOLOL
1107,ANFOTERICINA B
1108,GLICONATO DE CLOREXIDINA
1109,DECANOATO DE HALOPERIDOL
1110,NITRAZEPAM
1111,ETOMIDATO
1112,CLORIDRATO DE NALOXONA
1113,CLORIDRATO DE NALBUFINA
1114,CITRATO DE FENTANILA
1114,DROPERIDOL
1115,LEVOFLOXACINO
1116,BROMETO DE VECURÔNIO
1117,CLORIDRATO DE LEVOBUPIVACAÍNA
1118,HEPARINA SÓDICA SUÍNA
1119,CLORIDRATO DE BUPIVACAÍNA
1119,HEMITARTARATO DE EPINEFRINA
1120,CARBONATO DE LODENAFILA
1121,CLOZAPINA
1122,CLORIDRATO DE LIDOCAINA
1122,HEMITARTARATO DE NOREPINEFRINA
1123,CLORIDRATO DE LIDOCAINA
1123,GLICOSE
1124,BESILATO DE CISATRACÚRIO
1125,FENITOÍNA
1126,CLORIDRATO DE OXIBUPROCAÍNA
1127,SULFATO DE ZINCO
1127,NITRATO DE NAFAZOLINA
1128,CLORANFENICOL
1128,ACETATO DE RETINOL
1128,AMINOÁCIDOS
1128,METIONINA (11 C)
1129,PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO
1130,HIDROXIPROPIL GUAR
1130,MACROGOL
1130,PROPILENOGLICOL
1131,CLORIDRATO DE OXIBUTININA
1132,LAMIVUDINA
1132,FUMARATO DE TENOFOVIR DESOPROXILA
1133,HIALURONATO DE SÓDIO
1134,GLICOSE ANIDRA
1134,CLORETO DE SÓDIO
1135,DOCETAXEL
1136,SULFADIAZINA DE PRATA
1137,SULFADIAZINA DE PRATA
1137,NITRATO DE CERIO
1138,HIDROXIUREIA
1139,EXTRATO DE GENTIANA LUTEA
1139,EXTRATO DA FOLHA DE ALOE FEROX
1140,GLICERINA BIDESTILADA
1141,CLORETO DE CÁLCIO
1141,LACTATO DE SÓDIO
1141,CLORETO DE POTÁSSIO
1141,CLORETO DE SÓDIO
1142,CLORETO DE CÁLCIO
1143,ACETATO DE SÓDIO TRIIDRATADO
1143,CLORETO DE CÁLCIO DIIDRATADO
1143,CITRATO DE SÓDIO DI-HIDRATADO
1143,CLORETO DE MAGNÉSIO HEXAIDRATADO
1143,CLORETO DE POTÁSSIO
1143,CLORETO DE SÓDIO
1144,ACETATO DE SÓDIO TRIIDRATADO
1144,CLORETO DE CÁLCIO DIIDRATADO
1144,HIDROXIETILAMIDO
1144,CLORETO DE MAGNÉSIO HEXAIDRATADO
1144,CLORETO DE POTÁSSIO
1144,CLORETO DE SÓDIO
1145,CLORATO DE SÓDIO
1146,ÁGUA PARA INJEÇÃO Q.S.P.
1147,CLORETO DE POTÁSSIO
1148,CLORIDRATO DE METOCLOPRAMIDA MONOIDRATADO
1149,FOSFATO DE POTÁSSIO DIBÁSICO
1149,FOSFATO DE POTÁSSIO MONOBÁSICO
1150,GANGLIOSÍDEO GM1
1151,DIACEREÍNA
1152,ÁCIDO HIALURÔNICO
1153,CLORIDRATO DE PROCAÍNA
1153,TIMOL
1153,MENTOL
1153,CÂNFORA
1154,BROMIDRATO DE FENOTEROL
1155,DIPIRONA MONOIDRATADA
1155,BUTILBROMETO DE ESCOPOLAMINA
1156,BUTILBROMETO DE ESCOPOLAMINA
1157,BROMETO DE IPRATRÓPIO
1157,BROMIDRATO DE FENOTEROL
1158,BROMETO DE TIOTRÓPIO
1159,DABIGATRANA
1160,BESILATO DE ANLODIPINO
1160,TELMISARTANA
1161,LINAGLIPTINA
1161,CLORIDRATO DE METFORMINA
1162,CLORIDRATO DE OLODATEROL
1163,EMPAGLIFLOZINA
1164,ESILATO DE NINTEDANIBE
1165,DIMALEATO DE AFATINIBE
1166,IDARUCIZUMABE
1167,LINAGLIPTINA
1167,EMPAGLIFLOZINA
1168,BROMETO DE TIOTRÓPIO MONOIDRATADO
1168,CLORIDRATO DE OLODATEROL
1169,CLORIDRATO DE METFORMINA
1169,EMPAGLIFLOZINA
1170,METRONIDAZOL BENZOIL
1170,NISTATINA
1171,CLORIDRATO DE TETRACICLINA
1172,BROMETO DE N-BUTILESCOPOLAMINA
1172,DIPIRONA
1173,DICLOFENACO DE POTÁSSIO
1174,PENICILINA G BENZATINA
1175,FOSFATO DISSÓDICO DE DEXAMETASONA
1175,SULFATO DE NEOMICINA
1176,DEXCLORFENIRAMINA
1176,MALEATO DE DEXCLORFENIRAMINA
1177,SULFATO DE GENTAMICINA
1177,TOLNAFTATO
1177,VALERATO DE BETAMETASONA
1178,BETAMETASONA
1178,CETOCONAZOL
1179,CLORIDRATO DE TIAMINA
1180,CIMETIDINA
1181,PROMETAZINA
1182,MALEATO DE CLORFENIRAMINA
1182,CAFEÍNA ANIDRA
1182,DIPIRONA
1183,LANSOPRAZOL
1183,AMOXICILINA TRI-HIDRATADA
1183,CLARITROMICINA
1184,NITROFURANTOÍNA
1185,AMINOFILINA
1186,NAPROXENO
1187,DIGOXINA
1188,VALPROATO DE SÓDIO
1189,CLORIDRATO DE CLINDAMICINA
1190,ÁCIDO SALICÍLICO
1190,DIPROPIONATO DE BETAMETASONA
1191,VARFARINA SÓDICA
1192,ÓXIDO DE MAGNÉSIO
1192,SULFATO DE MANGANÊS
1192,ACETATO DE RETINOL
1192,PANTOTENATO DE CÁLCIO
1192,RIBOFLAVINA
1192,CLORIDRATO DE PIRIDOXINA
1192,ÁCIDO ASCÓRBICO
1192,CIANOCOBALAMINA
1192,TIAMINA
